flightTime,trackId,planId,经,lat,alt,heading,pitch,roll
2026-07-21 08:04:21.000,drone_003,PLAN2,104.087872,30.707121,686.0,291.10,-0.26,-0.43
2026-07-21 08:04:22.000,drone_003,PLAN2,104.087438,30.707265,685.8,290.52,-0.13,-0.46
2026-07-21 08:04:23.000,drone_003,PLAN2,104.087003,30.707405,685.7,290.03,-0.26,-0.39
2026-07-21 08:04:24.000,drone_003,PLAN2,104.086566,30.707542,685.5,289.41,-0.13,-0.50
2026-07-21 08:04:25.000,drone_003,PLAN2,104.086127,30.707675,685.4,288.92,-0.26,-0.39
2026-07-21 08:04:26.000,drone_003,PLAN2,104.085686,30.707805,685.2,288.30,-0.13,-0.50
2026-07-21 08:04:27.000,drone_003,PLAN2,104.085243,30.707931,685.1,287.72,-0.26,-0.47
2026-07-21 08:04:28.000,drone_003,PLAN2,104.084799,30.708053,684.9,287.24,-0.13,-0.39
2026-07-21 08:04:29.000,drone_003,PLAN2,104.084353,30.708172,684.8,286.66,-0.26,-0.47
2026-07-21 08:04:30.000,drone_003,PLAN2,104.083906,30.708287,684.6,286.04,-0.13,-0.49
2026-07-21 08:04:31.000,drone_003,PLAN2,104.083457,30.708398,684.5,285.56,-0.26,-0.38
2026-07-21 08:04:32.000,drone_003,PLAN2,104.083006,30.708506,684.3,285.01,-0.13,-0.44
2026-07-21 08:04:33.000,drone_003,PLAN2,104.082555,30.708610,684.2,284.51,-0.26,-0.41
2026-07-21 08:04:34.000,drone_003,PLAN2,104.082101,30.708711,684.0,283.82,-0.13,-0.55
2026-07-21 08:04:35.000,drone_003,PLAN2,104.081647,30.708807,683.9,283.34,-0.26,-0.38
2026-07-21 08:04:36.000,drone_003,PLAN2,104.081191,30.708900,683.7,282.90,-0.13,-0.35
2026-07-21 08:04:37.000,drone_003,PLAN2,104.080734,30.708990,683.6,282.18,-0.26,-0.58
2026-07-21 08:04:38.000,drone_003,PLAN2,104.080276,30.709075,683.4,281.71,-0.13,-0.37
2026-07-21 08:04:39.000,drone_003,PLAN2,104.079816,30.709157,683.3,281.16,-0.26,-0.45
2026-07-21 08:04:40.000,drone_003,PLAN2,104.079356,30.709235,683.1,280.58,-0.13,-0.47
2026-07-21 08:04:41.000,drone_003,PLAN2,104.078895,30.709309,683.0,280.11,-0.25,-0.37
2026-07-21 08:04:42.000,drone_003,PLAN2,104.078432,30.709380,682.8,279.55,-0.13,-0.45
2026-07-21 08:04:43.000,drone_003,PLAN2,104.077969,30.709447,682.7,278.97,-0.25,-0.46
2026-07-21 08:04:44.000,drone_003,PLAN2,104.077505,30.709510,682.5,278.40,-0.25,-0.46
2026-07-21 08:04:45.000,drone_003,PLAN2,104.077040,30.709569,682.3,277.96,-0.13,-0.35
2026-07-21 08:04:46.000,drone_003,PLAN2,104.076574,30.709625,682.2,277.24,-0.25,-0.57
2026-07-21 08:04:47.000,drone_003,PLAN2,104.076107,30.709676,682.0,276.82,-0.13,-0.34
2026-07-21 08:04:48.000,drone_003,PLAN2,104.075640,30.709724,681.9,276.24,-0.25,-0.46
2026-07-21 08:04:49.000,drone_003,PLAN2,104.075172,30.709768,681.7,275.68,-0.13,-0.45
2026-07-21 08:04:50.000,drone_003,PLAN2,104.074704,30.709808,681.6,275.24,-0.25,-0.35
2026-07-21 08:04:51.000,drone_003,PLAN2,104.074235,30.709845,681.4,274.54,-0.13,-0.56
2026-07-21 08:04:52.000,drone_003,PLAN2,104.073766,30.709877,681.3,274.10,-0.25,-0.35
2026-07-21 08:04:53.000,drone_003,PLAN2,104.073296,30.709906,681.1,273.54,-0.25,-0.45
2026-07-21 08:04:54.000,drone_003,PLAN2,104.072826,30.709931,680.9,272.97,-0.13,-0.46
2026-07-21 08:04:55.000,drone_003,PLAN2,104.072355,30.709952,680.8,272.40,-0.25,-0.45
2026-07-21 08:04:56.000,drone_003,PLAN2,104.071884,30.709969,680.6,271.98,-0.13,-0.34
2026-07-21 08:04:57.000,drone_003,PLAN2,104.071413,30.709983,680.5,271.27,-0.25,-0.57
2026-07-21 08:04:58.000,drone_003,PLAN2,104.070942,30.709992,680.3,270.85,-0.13,-0.34
2026-07-21 08:04:59.000,drone_003,PLAN2,104.070471,30.709998,680.2,270.28,-0.25,-0.45
2026-07-21 08:05:00.000,drone_003,PLAN2,104.070000,30.710000,680.0,269.72,-0.25,-0.45
2026-07-21 08:05:01.000,drone_003,PLAN2,104.069529,30.709998,679.8,269.15,-0.13,-0.45
2026-07-21 08:05:02.000,drone_003,PLAN2,104.069058,30.709992,679.7,268.73,-0.25,-0.34
2026-07-21 08:05:03.000,drone_003,PLAN2,104.068587,30.709983,679.5,268.02,-0.13,-0.57
2026-07-21 08:05:04.000,drone_003,PLAN2,104.068116,30.709969,679.4,267.60,-0.25,-0.34
2026-07-21 08:05:05.000,drone_003,PLAN2,104.067645,30.709952,679.2,267.03,-0.13,-0.45
2026-07-21 08:05:06.000,drone_003,PLAN2,104.067174,30.709931,679.1,266.46,-0.25,-0.46
2026-07-21 08:05:07.000,drone_003,PLAN2,104.066704,30.709906,678.9,265.90,-0.25,-0.45
2026-07-21 08:05:08.000,drone_003,PLAN2,104.066234,30.709877,678.7,265.46,-0.13,-0.35
2026-07-21 08:05:09.000,drone_003,PLAN2,104.065765,30.709845,678.6,264.76,-0.25,-0.56
2026-07-21 08:05:10.000,drone_003,PLAN2,104.065296,30.709808,678.4,264.32,-0.13,-0.35
2026-07-21 08:05:11.000,drone_003,PLAN2,104.064828,30.709768,678.3,263.76,-0.25,-0.45
2026-07-21 08:05:12.000,drone_003,PLAN2,104.064360,30.709724,678.1,263.18,-0.13,-0.46
2026-07-21 08:05:13.000,drone_003,PLAN2,104.063893,30.709676,678.0,262.76,-0.25,-0.34
2026-07-21 08:05:14.000,drone_003,PLAN2,104.063426,30.709625,677.8,262.04,-0.13,-0.57
2026-07-21 08:05:15.000,drone_003,PLAN2,104.062960,30.709569,677.7,261.61,-0.25,-0.35
2026-07-21 08:05:16.000,drone_003,PLAN2,104.062495,30.709510,677.5,261.03,-0.25,-0.46
2026-07-21 08:05:17.000,drone_003,PLAN2,104.062031,30.709447,677.3,260.45,-0.13,-0.46
2026-07-21 08:05:18.000,drone_003,PLAN2,104.061568,30.709380,677.2,259.89,-0.25,-0.45
2026-07-21 08:05:19.000,drone_003,PLAN2,104.061105,30.709309,677.0,259.42,-0.13,-0.37
2026-07-21 08:05:20.000,drone_003,PLAN2,104.060644,30.709235,676.9,258.84,-0.26,-0.47
2026-07-21 08:05:21.000,drone_003,PLAN2,104.060184,30.709157,676.7,258.29,-0.13,-0.45
2026-07-21 08:05:22.000,drone_003,PLAN2,104.059724,30.709075,676.6,257.82,-0.26,-0.37
2026-07-21 08:05:23.000,drone_003,PLAN2,104.059266,30.708990,676.4,257.10,-0.13,-0.58
2026-07-21 08:05:24.000,drone_003,PLAN2,104.058809,30.708900,676.3,256.66,-0.26,-0.35
2026-07-21 08:05:25.000,drone_003,PLAN2,104.058353,30.708807,676.1,256.18,-0.13,-0.38
2026-07-21 08:05:26.000,drone_003,PLAN2,104.057899,30.708711,676.0,255.49,-0.26,-0.55
2026-07-21 08:05:27.000,drone_003,PLAN2,104.057445,30.708610,675.8,254.99,-0.13,-0.41
2026-07-21 08:05:28.000,drone_003,PLAN2,104.056994,30.708506,675.7,254.44,-0.26,-0.44
2026-07-21 08:05:29.000,drone_003,PLAN2,104.056543,30.708398,675.5,253.96,-0.13,-0.38
2026-07-21 08:05:30.000,drone_003,PLAN2,104.056094,30.708287,675.4,253.34,-0.26,-0.49
2026-07-21 08:05:31.000,drone_003,PLAN2,104.055647,30.708172,675.2,252.76,-0.13,-0.47
2026-07-21 08:05:32.000,drone_003,PLAN2,104.055201,30.708053,675.1,252.28,-0.26,-0.39
2026-07-21 08:05:33.000,drone_003,PLAN2,104.054757,30.707931,674.9,251.70,-0.13,-0.47
2026-07-21 08:05:34.000,drone_003,PLAN2,104.054314,30.707805,674.8,251.08,-0.26,-0.50
2026-07-21 08:05:35.000,drone_003,PLAN2,104.053873,30.707675,674.6,250.59,-0.13,-0.39
2026-07-21 08:05:36.000,drone_003,PLAN2,104.053434,30.707542,674.5,249.97,-0.26,-0.50
2026-07-21 08:05:37.000,drone_003,PLAN2,104.052997,30.707405,674.3,249.48,-0.13,-0.39
2026-07-21 08:05:38.000,drone_003,PLAN2,104.052562,30.707265,674.2,248.90,-0.26,-0.46
2026-07-21 08:05:39.000,drone_003,PLAN2,104.052128,30.707121,674.0,248.36,-0.13,-0.43
2026-07-21 08:05:40.000,drone_003,PLAN2,104.051697,30.706974,673.9,247.78,-0.13,-0.46
2026-07-21 08:05:41.000,drone_003,PLAN2,104.051267,30.706823,673.8,247.24,-0.26,-0.43
2026-07-21 08:05:42.000,drone_003,PLAN2,104.050840,30.706669,673.6,246.62,-0.13,-0.50
2026-07-21 08:05:43.000,drone_003,PLAN2,104.050415,30.706511,673.5,246.17,-0.26,-0.36
2026-07-21 08:05:44.000,drone_003,PLAN2,104.049991,30.706350,673.3,245.50,-0.13,-0.54
2026-07-21 08:05:45.000,drone_003,PLAN2,104.049570,30.706185,673.2,244.95,-0.13,-0.44
2026-07-21 08:05:46.000,drone_003,PLAN2,104.049152,30.706017,673.1,244.50,-0.26,-0.36
2026-07-21 08:05:47.000,drone_003,PLAN2,104.048735,30.705846,672.9,243.82,-0.13,-0.55
2026-07-21 08:05:48.000,drone_003,PLAN2,104.048321,30.705671,672.8,243.19,-0.26,-0.50
2026-07-21 08:05:49.000,drone_003,PLAN2,104.047909,30.705492,672.6,242.77,-0.13,-0.34
2026-07-21 08:05:50.000,drone_003,PLAN2,104.047500,30.705311,672.5,242.14,-0.13,-0.50
2026-07-21 08:05:51.000,drone_003,PLAN2,104.047093,30.705126,672.4,241.58,-0.26,-0.45
2026-07-21 08:05:52.000,drone_003,PLAN2,104.046689,30.704938,672.2,240.95,-0.13,-0.50
2026-07-21 08:05:53.000,drone_003,PLAN2,104.046287,30.704746,672.1,240.39,-0.13,-0.45
2026-07-21 08:05:54.000,drone_003,PLAN2,104.045888,30.704551,672.0,239.88,-0.26,-0.40
2026-07-21 08:05:55.000,drone_003,PLAN2,104.045491,30.704353,671.8,239.32,-0.13,-0.45
2026-07-21 08:05:56.000,drone_003,PLAN2,104.045097,30.704152,671.7,238.75,-0.13,-0.45
2026-07-21 08:05:57.000,drone_003,PLAN2,104.044706,30.703948,671.6,238.06,-0.26,-0.55
2026-07-21 08:05:58.000,drone_003,PLAN2,104.044318,30.703740,671.4,237.55,-0.13,-0.40
2026-07-21 08:05:59.000,drone_003,PLAN2,104.043932,30.703529,671.3,237.04,-0.13,-0.41
2026-07-21 08:06:00.000,drone_003,PLAN2,104.043550,30.703316,671.2,236.41,-0.13,-0.50
2026-07-21 08:06:01.000,drone_003,PLAN2,104.043170,30.703099,671.1,235.84,-0.26,-0.46
2026-07-21 08:06:02.000,drone_003,PLAN2,104.042793,30.702879,670.9,235.14,-0.13,-0.56
2026-07-21 08:06:03.000,drone_003,PLAN2,104.042419,30.702655,670.8,234.68,-0.13,-0.37
2026-07-21 08:06:04.000,drone_003,PLAN2,104.042048,30.702429,670.7,234.03,-0.13,-0.52
2026-07-21 08:06:05.000,drone_003,PLAN2,104.041681,30.702200,670.6,233.53,-0.26,-0.40
2026-07-21 08:06:06.000,drone_003,PLAN2,104.041316,30.701968,670.4,232.95,-0.13,-0.46
2026-07-21 08:06:07.000,drone_003,PLAN2,104.040954,30.701733,670.3,232.29,-0.13,-0.53
2026-07-21 08:06:08.000,drone_003,PLAN2,104.040596,30.701495,670.2,231.71,-0.13,-0.47
2026-07-21 08:06:09.000,drone_003,PLAN2,104.040241,30.701254,670.1,231.13,-0.13,-0.47
2026-07-21 08:06:10.000,drone_003,PLAN2,104.039889,30.701010,670.0,230.46,-0.27,-0.53
2026-07-21 08:06:11.000,drone_003,PLAN2,104.039541,30.700763,669.8,230.07,-0.13,-0.31
2026-07-21 08:06:12.000,drone_003,PLAN2,104.039195,30.700514,669.7,229.32,-0.13,-0.60
2026-07-21 08:06:13.000,drone_003,PLAN2,104.038854,30.700262,669.6,228.82,-0.13,-0.40
2026-07-21 08:06:14.000,drone_003,PLAN2,104.038515,30.700007,669.5,228.15,-0.13,-0.54
2026-07-21 08:06:15.000,drone_003,PLAN2,104.038180,30.699749,669.4,227.48,-0.13,-0.54
2026-07-21 08:06:16.000,drone_003,PLAN2,104.037849,30.699488,669.3,227.00,-0.13,-0.38
2026-07-21 08:06:17.000,drone_003,PLAN2,104.037521,30.699225,669.2,226.41,-0.13,-0.47
2026-07-21 08:06:18.000,drone_003,PLAN2,104.037196,30.698959,669.1,225.75,-0.13,-0.53
2026-07-21 08:06:19.000,drone_003,PLAN2,104.036876,30.698691,669.0,225.26,-0.13,-0.40
2026-07-21 08:06:20.000,drone_003,PLAN2,104.036558,30.698420,668.9,224.49,-0.27,-0.62
2026-07-21 08:06:21.000,drone_003,PLAN2,104.036245,30.698146,668.7,224.00,-0.13,-0.39
2026-07-21 08:06:22.000,drone_003,PLAN2,104.035935,30.697870,668.6,223.32,-0.13,-0.54
2026-07-21 08:06:23.000,drone_003,PLAN2,104.035629,30.697591,668.5,222.74,-0.14,-0.46
2026-07-21 08:06:24.000,drone_003,PLAN2,104.035327,30.697310,668.4,222.15,-0.13,-0.47
2026-07-21 08:06:25.000,drone_003,PLAN2,104.035028,30.697026,668.3,221.47,-0.14,-0.54
2026-07-21 08:06:26.000,drone_003,PLAN2,104.034734,30.696740,668.2,220.99,-0.14,-0.39
2026-07-21 08:06:27.000,drone_003,PLAN2,104.034443,30.696452,668.1,220.30,0.00,-0.55
2026-07-21 08:06:28.000,drone_003,PLAN2,104.034156,30.696161,668.1,219.71,-0.14,-0.47
2026-07-21 08:06:29.000,drone_003,PLAN2,104.033873,30.695868,668.0,219.03,-0.14,-0.55
2026-07-21 08:06:30.000,drone_003,PLAN2,104.033594,30.695572,667.9,218.53,-0.14,-0.40
2026-07-21 08:06:31.000,drone_003,PLAN2,104.033319,30.695275,667.8,217.84,-0.14,-0.55
2026-07-21 08:06:32.000,drone_003,PLAN2,104.033048,30.694975,667.7,217.24,-0.14,-0.48
2026-07-21 08:06:33.000,drone_003,PLAN2,104.032781,30.694673,667.6,216.54,-0.14,-0.56
2026-07-21 08:06:34.000,drone_003,PLAN2,104.032519,30.694369,667.5,215.96,-0.14,-0.47
2026-07-21 08:06:35.000,drone_003,PLAN2,104.032260,30.694062,667.4,215.45,-0.14,-0.41
2026-07-21 08:06:36.000,drone_003,PLAN2,104.032005,30.693754,667.3,214.65,0.00,-0.64
2026-07-21 08:06:37.000,drone_003,PLAN2,104.031755,30.693443,667.3,214.14,-0.14,-0.41
2026-07-21 08:06:38.000,drone_003,PLAN2,104.031509,30.693131,667.2,213.45,-0.14,-0.55
2026-07-21 08:06:39.000,drone_003,PLAN2,104.031267,30.692816,667.1,212.93,-0.14,-0.42
2026-07-21 08:06:40.000,drone_003,PLAN2,104.031029,30.692500,667.0,212.32,-0.14,-0.48
2026-07-21 08:06:41.000,drone_003,PLAN2,104.030795,30.692182,666.9,211.53,0.00,-0.64
2026-07-21 08:06:42.000,drone_003,PLAN2,104.030566,30.691861,666.9,211.00,-0.14,-0.42
2026-07-21 08:06:43.000,drone_003,PLAN2,104.030341,30.691539,666.8,210.28,-0.14,-0.58
2026-07-21 08:06:44.000,drone_003,PLAN2,104.030121,30.691215,666.7,209.75,-0.14,-0.43
2026-07-21 08:06:45.000,drone_003,PLAN2,104.029905,30.690890,666.6,209.07,0.00,-0.55
2026-07-21 08:06:46.000,drone_003,PLAN2,104.029693,30.690562,666.6,208.42,-0.14,-0.52
2026-07-21 08:06:47.000,drone_003,PLAN2,104.029486,30.690233,666.5,207.81,-0.14,-0.49
2026-07-21 08:06:48.000,drone_003,PLAN2,104.029283,30.689902,666.4,207.27,0.00,-0.43
2026-07-21 08:06:49.000,drone_003,PLAN2,104.029084,30.689570,666.4,206.54,-0.14,-0.58
2026-07-21 08:06:50.000,drone_003,PLAN2,104.028890,30.689236,666.3,205.81,-0.14,-0.58
2026-07-21 08:06:51.000,drone_003,PLAN2,104.028701,30.688900,666.2,205.27,0.00,-0.43
2026-07-21 08:06:52.000,drone_003,PLAN2,104.028516,30.688563,666.2,204.54,-0.14,-0.58
2026-07-21 08:06:53.000,drone_003,PLAN2,104.028336,30.688224,666.1,204.00,0.00,-0.44
2026-07-21 08:06:54.000,drone_003,PLAN2,104.028160,30.687884,666.1,203.33,-0.14,-0.54
2026-07-21 08:06:55.000,drone_003,PLAN2,104.027989,30.687543,666.0,202.72,-0.14,-0.49
2026-07-21 08:06:56.000,drone_003,PLAN2,104.027822,30.687200,665.9,202.05,0.00,-0.54
2026-07-21 08:06:57.000,drone_003,PLAN2,104.027660,30.686856,665.9,201.32,-0.14,-0.58
2026-07-21 08:06:58.000,drone_003,PLAN2,104.027503,30.686510,665.8,200.82,0.00,-0.40
2026-07-21 08:06:59.000,drone_003,PLAN2,104.027350,30.686164,665.8,200.09,-0.14,-0.59
2026-07-21 08:07:00.000,drone_003,PLAN3,104.027202,30.685816,665.7,199.36,0.00,-0.58
2026-07-21 08:07:01.000,drone_003,PLAN3,104.027059,30.685466,665.7,198.73,-0.14,-0.50
2026-07-21 08:07:02.000,drone_003,PLAN3,104.026921,30.685116,665.6,198.18,0.00,-0.44
2026-07-21 08:07:03.000,drone_003,PLAN3,104.026787,30.684765,665.6,197.45,0.00,-0.58
2026-07-21 08:07:04.000,drone_003,PLAN3,104.026658,30.684412,665.6,196.94,-0.14,-0.41
2026-07-21 08:07:05.000,drone_003,PLAN3,104.026533,30.684059,665.5,196.08,0.00,-0.68
2026-07-21 08:07:06.000,drone_003,PLAN3,104.026414,30.683704,665.5,195.57,-0.14,-0.41
2026-07-21 08:07:07.000,drone_003,PLAN3,104.026299,30.683349,665.4,194.84,0.00,-0.58
2026-07-21 08:07:08.000,drone_003,PLAN3,104.026189,30.682992,665.4,194.19,0.00,-0.52
2026-07-21 08:07:09.000,drone_003,PLAN3,104.026084,30.682635,665.4,193.64,-0.14,-0.45
2026-07-21 08:07:10.000,drone_003,PLAN3,104.025983,30.682277,665.3,192.82,0.00,-0.65
2026-07-21 08:07:11.000,drone_003,PLAN3,104.025888,30.681918,665.3,192.26,0.00,-0.44
2026-07-21 08:07:12.000,drone_003,PLAN3,104.025797,30.681558,665.3,191.61,-0.14,-0.52
2026-07-21 08:07:13.000,drone_003,PLAN3,104.025711,30.681198,665.2,190.92,0.00,-0.55
2026-07-21 08:07:14.000,drone_003,PLAN3,104.025630,30.680837,665.2,190.23,0.00,-0.55
2026-07-21 08:07:15.000,drone_003,PLAN3,104.025554,30.680475,665.2,189.57,0.00,-0.53
2026-07-21 08:07:16.000,drone_003,PLAN3,104.025483,30.680113,665.2,189.02,-0.14,-0.44
2026-07-21 08:07:17.000,drone_003,PLAN3,104.025416,30.679750,665.1,188.22,0.00,-0.64
2026-07-21 08:07:18.000,drone_003,PLAN3,104.025355,30.679387,665.1,187.67,0.00,-0.44
2026-07-21 08:07:19.000,drone_003,PLAN3,104.025298,30.679023,665.1,186.85,0.00,-0.65
2026-07-21 08:07:20.000,drone_003,PLAN3,104.025247,30.678658,665.1,186.34,0.00,-0.41
2026-07-21 08:07:21.000,drone_003,PLAN3,104.025200,30.678294,665.1,185.65,0.00,-0.55
2026-07-21 08:07:22.000,drone_003,PLAN3,104.025158,30.677929,665.1,184.97,-0.14,-0.55
2026-07-21 08:07:23.000,drone_003,PLAN3,104.025121,30.677563,665.0,184.31,0.00,-0.53
2026-07-21 08:07:24.000,drone_003,PLAN3,104.025089,30.677198,665.0,183.63,0.00,-0.55
2026-07-21 08:07:25.000,drone_003,PLAN3,104.025062,30.676832,665.0,183.09,0.00,-0.43
2026-07-21 08:07:26.000,drone_003,PLAN3,104.025039,30.676466,665.0,182.28,0.00,-0.65
2026-07-21 08:07:27.000,drone_003,PLAN3,104.025022,30.676099,665.0,181.62,0.00,-0.53
2026-07-21 08:07:28.000,drone_003,PLAN3,104.025010,30.675733,665.0,181.08,0.00,-0.43
2026-07-21 08:07:29.000,drone_003,PLAN3,104.025002,30.675367,665.0,180.27,0.00,-0.65
2026-07-21 08:07:30.000,drone_003,PLAN3,104.025000,30.675000,665.0,179.73,0.00,-0.43
2026-07-21 08:07:31.000,drone_003,PLAN3,104.025002,30.674633,665.0,178.92,0.00,-0.65
2026-07-21 08:07:32.000,drone_003,PLAN3,104.025010,30.674267,665.0,178.38,0.00,-0.43
2026-07-21 08:07:33.000,drone_003,PLAN3,104.025022,30.673901,665.0,177.72,0.00,-0.53
2026-07-21 08:07:34.000,drone_003,PLAN3,104.025039,30.673534,665.0,176.91,0.00,-0.65
2026-07-21 08:07:35.000,drone_003,PLAN3,104.025062,30.673168,665.0,176.37,0.00,-0.43
2026-07-21 08:07:36.000,drone_003,PLAN3,104.025089,30.672802,665.0,175.69,0.00,-0.55
2026-07-21 08:07:37.000,drone_003,PLAN3,104.025121,30.672437,665.0,175.03,0.14,-0.53
2026-07-21 08:07:38.000,drone_003,PLAN3,104.025158,30.672071,665.1,174.35,0.00,-0.55
2026-07-21 08:07:39.000,drone_003,PLAN3,104.025200,30.671706,665.1,173.66,0.00,-0.55
2026-07-21 08:07:40.000,drone_003,PLAN3,104.025247,30.671342,665.1,173.15,0.00,-0.41
2026-07-21 08:07:41.000,drone_003,PLAN3,104.025298,30.670977,665.1,172.33,0.00,-0.65
2026-07-21 08:07:42.000,drone_003,PLAN3,104.025355,30.670613,665.1,171.78,0.00,-0.44
2026-07-21 08:07:43.000,drone_003,PLAN3,104.025416,30.670250,665.1,170.98,0.14,-0.64
2026-07-21 08:07:44.000,drone_003,PLAN3,104.025483,30.669887,665.2,170.42,0.00,-0.44
2026-07-21 08:07:45.000,drone_003,PLAN3,104.025554,30.669525,665.2,169.76,0.00,-0.53
2026-07-21 08:07:46.000,drone_003,PLAN3,104.025630,30.669163,665.2,169.08,0.00,-0.55
2026-07-21 08:07:47.000,drone_003,PLAN3,104.025711,30.668802,665.2,168.39,0.14,-0.55
2026-07-21 08:07:48.000,drone_003,PLAN3,104.025797,30.668442,665.3,167.73,0.00,-0.52
2026-07-21 08:07:49.000,drone_003,PLAN3,104.025888,30.668082,665.3,167.18,0.00,-0.45
2026-07-21 08:07:50.000,drone_003,PLAN3,104.025983,30.667723,665.3,166.36,0.14,-0.65
2026-07-21 08:07:51.000,drone_003,PLAN3,104.026084,30.667365,665.4,165.80,0.00,-0.45
2026-07-21 08:07:52.000,drone_003,PLAN3,104.026189,30.667008,665.4,165.16,0.00,-0.52
2026-07-21 08:07:53.000,drone_003,PLAN3,104.026299,30.666651,665.4,164.43,0.14,-0.58
2026-07-21 08:07:54.000,drone_003,PLAN3,104.026414,30.666296,665.5,163.92,0.00,-0.41
2026-07-21 08:07:55.000,drone_003,PLAN3,104.026533,30.665941,665.5,163.06,0.14,-0.68
2026-07-21 08:07:56.000,drone_003,PLAN3,104.026658,30.665588,665.6,162.55,0.00,-0.41
2026-07-21 08:07:57.000,drone_003,PLAN3,104.026787,30.665235,665.6,161.82,0.00,-0.58
2026-07-21 08:07:58.000,drone_003,PLAN3,104.026921,30.664884,665.6,161.27,0.14,-0.44
2026-07-21 08:07:59.000,drone_003,PLAN3,104.027059,30.664534,665.7,160.64,0.00,-0.50
2026-07-21 08:08:00.000,drone_003,PLAN3,104.027202,30.664184,665.7,159.91,0.14,-0.58
2026-07-21 08:08:01.000,drone_003,PLAN3,104.027350,30.663836,665.8,159.17,0.00,-0.59
2026-07-21 08:08:02.000,drone_003,PLAN3,104.027503,30.663490,665.8,158.68,0.14,-0.40
2026-07-21 08:08:03.000,drone_003,PLAN3,104.027660,30.663144,665.9,157.95,0.00,-0.58
2026-07-21 08:08:04.000,drone_003,PLAN3,104.027822,30.662800,665.9,157.28,0.14,-0.54
2026-07-21 08:08:05.000,drone_003,PLAN3,104.027989,30.662457,666.0,156.67,0.14,-0.49
2026-07-21 08:08:06.000,drone_003,PLAN3,104.028160,30.662116,666.1,156.00,0.00,-0.54
2026-07-21 08:08:07.000,drone_003,PLAN3,104.028336,30.661776,666.1,155.45,0.14,-0.44
2026-07-21 08:08:08.000,drone_003,PLAN3,104.028516,30.661437,666.2,154.72,0.00,-0.58
2026-07-21 08:08:09.000,drone_003,PLAN3,104.028701,30.661100,666.2,154.18,0.14,-0.43
2026-07-21 08:08:10.000,drone_003,PLAN3,104.028890,30.660764,666.3,153.45,0.14,-0.58
2026-07-21 08:08:11.000,drone_003,PLAN3,104.029084,30.660430,666.4,152.72,0.00,-0.58
2026-07-21 08:08:12.000,drone_003,PLAN3,104.029283,30.660098,666.4,152.19,0.14,-0.43
2026-07-21 08:08:13.000,drone_003,PLAN3,104.029486,30.659767,666.5,151.58,0.14,-0.49
2026-07-21 08:08:14.000,drone_003,PLAN3,104.029693,30.659438,666.6,150.93,0.00,-0.52
2026-07-21 08:08:15.000,drone_003,PLAN3,104.029905,30.659110,666.6,150.24,0.14,-0.55
2026-07-21 08:08:16.000,drone_003,PLAN3,104.030121,30.658785,666.7,149.71,0.14,-0.43
2026-07-21 08:08:17.000,drone_003,PLAN3,104.030341,30.658461,666.8,148.99,0.14,-0.58
2026-07-21 08:08:18.000,drone_003,PLAN3,104.030566,30.658139,666.9,148.46,0.00,-0.42
2026-07-21 08:08:19.000,drone_003,PLAN3,104.030795,30.657818,666.9,147.67,0.14,-0.64
2026-07-21 08:08:20.000,drone_003,PLAN3,104.031029,30.657500,667.0,147.06,0.14,-0.48
2026-07-21 08:08:21.000,drone_003,PLAN3,104.031267,30.657184,667.1,146.54,0.14,-0.42
2026-07-21 08:08:22.000,drone_003,PLAN3,104.031509,30.656869,667.2,145.85,0.14,-0.55
2026-07-21 08:08:23.000,drone_003,PLAN3,104.031755,30.656557,667.3,145.34,0.00,-0.41
2026-07-21 08:08:24.000,drone_003,PLAN3,104.032005,30.656246,667.3,144.54,0.14,-0.64
2026-07-21 08:08:25.000,drone_003,PLAN3,104.032260,30.655938,667.4,144.03,0.14,-0.41
2026-07-21 08:08:26.000,drone_003,PLAN3,104.032519,30.655631,667.5,143.45,0.14,-0.47
2026-07-21 08:08:27.000,drone_003,PLAN3,104.032781,30.655327,667.6,142.75,0.14,-0.56
2026-07-21 08:08:28.000,drone_003,PLAN3,104.033048,30.655025,667.7,142.15,0.14,-0.48
2026-07-21 08:08:29.000,drone_003,PLAN3,104.033319,30.654725,667.8,141.46,0.14,-0.55
2026-07-21 08:08:30.000,drone_003,PLAN3,104.033594,30.654428,667.9,140.96,0.14,-0.40
2026-07-21 08:08:31.000,drone_003,PLAN3,104.033873,30.654132,668.0,140.28,0.14,-0.55
2026-07-21 08:08:32.000,drone_003,PLAN3,104.034156,30.653839,668.1,139.69,0.00,-0.47
2026-07-21 08:08:33.000,drone_003,PLAN3,104.034443,30.653548,668.1,139.00,0.14,-0.55
2026-07-21 08:08:34.000,drone_003,PLAN3,104.034734,30.653260,668.2,138.51,0.14,-0.39
2026-07-21 08:08:35.000,drone_003,PLAN3,104.035028,30.652974,668.3,137.83,0.13,-0.54
2026-07-21 08:08:36.000,drone_003,PLAN3,104.035327,30.652690,668.4,137.24,0.13,-0.47
2026-07-21 08:08:37.000,drone_003,PLAN3,104.035629,30.652409,668.5,136.66,0.13,-0.46
2026-07-21 08:08:38.000,drone_003,PLAN3,104.035935,30.652130,668.6,135.98,0.13,-0.54
2026-07-21 08:08:39.000,drone_003,PLAN3,104.036245,30.651854,668.7,135.50,0.27,-0.39
2026-07-21 08:08:40.000,drone_003,PLAN3,104.036558,30.651580,668.9,134.73,0.13,-0.62
