flightTime,trackId,state,battery,speed,alarm,detector_type,range_type,detect_range,yaw_angle,pitch_angle,center_point
2026-06-04 10:01:51.000,drone_001,CRUISING,92.6,193.3,正常,光测,扇形,24683.1,26.4,22.6,机头
2026-06-04 10:01:51.000,drone_002,CRUISING,87.6,187.55,正常,雷达,扇形,30451.7,31.1,21.8,机中
2026-06-04 10:01:52.000,drone_001,CRUISING,92.5,194.78,正常,光测,扇形,25397.5,24.5,23.3,机头
2026-06-04 10:01:52.000,drone_002,CRUISING,87.5,186.28,正常,雷达,扇形,31458.4,30.6,19.2,机中
2026-06-04 10:01:53.000,drone_001,CRUISING,92.5,190.89,正常,光测,扇形,26332.2,23.7,24.1,机头
2026-06-04 10:01:53.000,drone_002,CRUISING,87.5,173.96,正常,雷达,扇形,30144.6,30.0,18.9,机中
2026-06-04 10:01:54.000,drone_001,CRUISING,92.4,203.42,正常,光测,扇形,25969.6,23.8,23.7,机头
2026-06-04 10:01:54.000,drone_002,CRUISING,87.4,171.31,正常,雷达,扇形,30906.0,31.2,19.2,机中
2026-06-04 10:01:55.000,drone_001,CRUISING,92.3,205.0,正常,光测,扇形,25896.8,25.2,24.3,机头
2026-06-04 10:01:55.000,drone_002,CRUISING,87.3,178.99,正常,雷达,扇形,29761.7,32.5,18.6,机中
2026-06-04 10:01:56.000,drone_001,CRUISING,92.3,197.99,正常,光测,扇形,26310.1,23.5,22.7,机头
2026-06-04 10:01:56.000,drone_002,CRUISING,87.3,171.32,正常,雷达,扇形,30754.5,32.7,22.3,机中
2026-06-04 10:01:57.000,drone_001,CRUISING,92.2,191.98,正常,光测,扇形,24279.2,24.1,20.9,机头
2026-06-04 10:01:57.000,drone_002,CRUISING,87.2,178.97,正常,雷达,扇形,32658.0,30.3,20.4,机中
2026-06-04 10:01:58.000,drone_001,CRUISING,92.1,206.94,正常,光测,扇形,26396.2,24.9,23.0,机头
2026-06-04 10:01:58.000,drone_002,CRUISING,87.1,171.76,正常,雷达,扇形,30542.9,31.4,22.2,机中
2026-06-04 10:01:59.000,drone_001,CRUISING,92.1,198.88,正常,光测,扇形,25639.8,22.9,23.2,机头
2026-06-04 10:01:59.000,drone_002,CRUISING,87.1,181.52,正常,雷达,扇形,30683.2,31.9,20.0,机中
2026-06-04 10:02:00.000,drone_001,CRUISING,92.0,194.7,正常,光测,扇形,25638.4,23.2,23.1,机头
2026-06-04 10:02:00.000,drone_002,CRUISING,87.0,175.94,正常,雷达,扇形,30061.4,29.6,20.6,机中
2026-06-04 10:02:01.000,drone_001,CRUISING,91.9,208.14,正常,光测,扇形,25761.4,25.0,22.2,机头
2026-06-04 10:02:01.000,drone_002,CRUISING,86.9,175.46,正常,雷达,扇形,32451.9,32.8,22.3,机中
2026-06-04 10:02:02.000,drone_001,CRUISING,91.9,196.05,正常,光测,扇形,25581.2,24.8,22.6,机头
2026-06-04 10:02:02.000,drone_002,CRUISING,86.9,183.2,正常,雷达,扇形,31355.0,30.8,22.4,机中
2026-06-04 10:02:03.000,drone_001,CRUISING,91.8,191.19,左侧引擎故障,光测,扇形,25009.5,23.5,22.0,机头
2026-06-04 10:02:03.000,drone_002,CRUISING,86.8,188.28,正常,雷达,扇形,31533.8,30.7,19.0,机中
2026-06-04 10:02:04.000,drone_001,CRUISING,91.7,202.66,左侧引擎故障,光测,扇形,24423.9,22.6,24.5,机头
2026-06-04 10:02:04.000,drone_002,CRUISING,86.7,188.54,正常,雷达,扇形,32418.3,30.1,19.2,机中
2026-06-04 10:02:05.000,drone_001,CRUISING,91.7,203.96,左侧引擎故障,光测,扇形,24263.3,23.0,24.3,机头
2026-06-04 10:02:05.000,drone_002,CRUISING,86.7,184.56,正常,雷达,扇形,31137.3,32.5,21.7,机中
2026-06-04 10:02:06.000,drone_001,CRUISING,91.6,193.05,左侧引擎故障,光测,扇形,24927.1,22.7,23.1,机头
2026-06-04 10:02:06.000,drone_002,CRUISING,86.6,183.78,正常,雷达,扇形,32483.8,32.1,20.7,机中
2026-06-04 10:02:07.000,drone_001,CRUISING,91.5,200.53,左侧引擎故障,光测,扇形,25429.9,23.5,22.0,机头
2026-06-04 10:02:07.000,drone_002,CRUISING,86.5,183.66,正常,雷达,扇形,32365.4,31.2,21.0,机中
2026-06-04 10:02:08.000,drone_001,CRUISING,91.5,201.67,正常,光测,扇形,25439.6,23.9,24.6,机头
2026-06-04 10:02:08.000,drone_002,CRUISING,86.5,173.06,正常,雷达,扇形,30206.2,32.5,20.1,机中
2026-06-04 10:02:09.000,drone_001,CRUISING,91.4,190.85,正常,光测,扇形,26621.9,26.0,23.5,机头
2026-06-04 10:02:09.000,drone_002,CRUISING,86.4,187.12,正常,雷达,扇形,30616.8,30.8,20.8,机中
2026-06-04 10:02:10.000,drone_001,CRUISING,91.3,197.7,正常,光测,扇形,25462.6,23.0,23.3,机头
2026-06-04 10:02:10.000,drone_002,CRUISING,86.3,187.61,正常,雷达,扇形,32020.2,30.2,21.1,机中
2026-06-04 10:02:11.000,drone_001,CRUISING,91.3,192.51,正常,光测,扇形,26735.3,22.8,23.5,机头
2026-06-04 10:02:11.000,drone_002,CRUISING,86.3,187.36,正常,雷达,扇形,32471.0,31.8,22.1,机中
2026-06-04 10:02:12.000,drone_001,CRUISING,91.2,208.98,正常,光测,扇形,26126.8,23.9,24.4,机头
2026-06-04 10:02:12.000,drone_002,CRUISING,86.2,186.7,正常,雷达,扇形,29998.6,32.4,21.1,机中
2026-06-04 10:02:13.000,drone_001,CRUISING,91.1,197.35,正常,光测,扇形,25359.3,23.9,22.2,机头
2026-06-04 10:02:13.000,drone_002,CRUISING,86.1,184.6,正常,雷达,扇形,30664.6,32.7,21.0,机中
2026-06-04 10:02:14.000,drone_001,CRUISING,91.1,195.82,正常,光测,扇形,24636.5,26.2,23.6,机头
2026-06-04 10:02:14.000,drone_002,CRUISING,86.1,181.09,正常,雷达,扇形,31074.2,31.4,19.2,机中
2026-06-04 10:02:15.000,drone_001,CRUISING,91.0,204.51,正常,光测,扇形,26534.9,26.0,22.1,机头
2026-06-04 10:02:15.000,drone_002,CRUISING,86.0,184.85,正常,雷达,扇形,32670.4,30.2,18.7,机中
2026-06-04 10:02:16.000,drone_001,CRUISING,90.9,194.61,正常,光测,扇形,25308.6,23.8,23.8,机头
2026-06-04 10:02:16.000,drone_002,CRUISING,85.9,178.31,正常,雷达,扇形,31851.8,31.9,22.1,机中
2026-06-04 10:02:17.000,drone_001,CRUISING,90.9,192.74,正常,光测,扇形,25593.5,24.2,23.4,机头
2026-06-04 10:02:17.000,drone_002,CRUISING,85.9,184.37,正常,雷达,扇形,29684.4,31.0,21.9,机中
2026-06-04 10:02:18.000,drone_001,CRUISING,90.8,209.06,正常,光测,扇形,25250.3,26.0,23.9,机头
2026-06-04 10:02:18.000,drone_002,CRUISING,85.8,183.28,正常,雷达,扇形,30285.3,30.3,19.2,机中
2026-06-04 10:02:19.000,drone_001,CRUISING,90.7,200.29,正常,光测,扇形,24895.6,23.6,22.4,机头
2026-06-04 10:02:19.000,drone_002,CRUISING,85.7,179.79,正常,雷达,扇形,32499.9,33.0,21.9,机中
2026-06-04 10:02:20.000,drone_001,CRUISING,90.7,209.13,正常,光测,扇形,25982.2,23.5,22.5,机头
2026-06-04 10:02:20.000,drone_002,CRUISING,85.7,187.59,正常,雷达,扇形,32276.5,29.6,19.7,机中
2026-06-04 10:02:21.000,drone_001,CRUISING,90.6,207.78,正常,光测,扇形,24769.6,23.6,22.0,机头
2026-06-04 10:02:21.000,drone_002,CRUISING,85.6,187.16,正常,雷达,扇形,30713.5,31.8,21.1,机中
2026-06-04 10:02:22.000,drone_001,CRUISING,90.5,200.31,正常,光测,扇形,24363.6,23.7,24.5,机头
2026-06-04 10:02:22.000,drone_002,CRUISING,85.5,178.33,正常,雷达,扇形,32599.6,31.9,19.7,机中
2026-06-04 10:02:23.000,drone_001,CRUISING,90.5,202.81,正常,光测,扇形,26185.2,25.0,24.4,机头
2026-06-04 10:02:23.000,drone_002,CRUISING,85.5,184.82,正常,雷达,扇形,31328.2,29.8,19.6,机中
2026-06-04 10:02:24.000,drone_001,CRUISING,90.4,190.41,正常,光测,扇形,25568.9,23.7,23.3,机头
2026-06-04 10:02:24.000,drone_002,CRUISING,85.4,181.91,正常,雷达,扇形,29615.2,29.3,20.1,机中
2026-06-04 10:02:25.000,drone_001,CRUISING,90.3,192.5,正常,光测,扇形,25127.3,22.7,21.0,机头
2026-06-04 10:02:25.000,drone_002,CRUISING,85.3,186.03,正常,雷达,扇形,30849.4,33.1,20.3,机中
2026-06-04 10:02:26.000,drone_001,CRUISING,90.3,197.74,正常,光测,扇形,24288.7,25.7,21.3,机头
2026-06-04 10:02:26.000,drone_002,CRUISING,85.3,176.88,正常,雷达,扇形,30572.4,31.6,22.3,机中
2026-06-04 10:02:27.000,drone_001,CRUISING,90.2,206.18,正常,光测,扇形,25843.1,23.9,24.1,机头
2026-06-04 10:02:27.000,drone_002,CRUISING,85.2,178.37,正常,雷达,扇形,32557.1,32.8,19.4,机中
2026-06-04 10:02:28.000,drone_001,CRUISING,90.1,208.7,正常,光测,扇形,26488.7,25.0,21.8,机头
2026-06-04 10:02:28.000,drone_002,CRUISING,85.1,178.23,正常,雷达,扇形,32619.6,30.6,21.0,机中
2026-06-04 10:02:29.000,drone_001,CRUISING,90.1,209.81,正常,光测,扇形,26650.2,26.2,20.8,机头
2026-06-04 10:02:29.000,drone_002,CRUISING,85.1,178.82,正常,雷达,扇形,30631.6,31.4,19.2,机中
2026-06-04 10:02:30.000,drone_001,CRUISING,90.0,200.34,正常,光测,扇形,25857.5,24.8,23.6,机头
2026-06-04 10:02:30.000,drone_002,CRUISING,85.0,188.66,右侧引擎故障,雷达,扇形,30649.5,30.3,19.8,机中
2026-06-04 10:02:31.000,drone_001,CRUISING,89.9,199.01,正常,光测,扇形,25737.2,24.7,21.8,机头
2026-06-04 10:02:31.000,drone_002,CRUISING,84.9,173.74,右侧引擎故障,雷达,扇形,30027.2,33.1,18.5,机中
2026-06-04 10:02:32.000,drone_001,CRUISING,89.9,208.79,正常,光测,扇形,26100.1,25.1,23.8,机头
2026-06-04 10:02:32.000,drone_002,CRUISING,84.9,179.61,右侧引擎故障,雷达,扇形,31683.6,31.5,22.4,机中
2026-06-04 10:02:33.000,drone_001,CRUISING,89.8,204.02,正常,光测,扇形,25917.0,25.9,21.0,机头
2026-06-04 10:02:33.000,drone_002,CRUISING,84.8,178.62,右侧引擎故障,雷达,扇形,32469.2,30.1,21.2,机中
2026-06-04 10:02:34.000,drone_001,CRUISING,89.7,197.95,正常,光测,扇形,24894.4,26.5,22.0,机头
2026-06-04 10:02:34.000,drone_002,CRUISING,84.7,178.18,右侧引擎故障,雷达,扇形,32031.6,31.1,19.3,机中
2026-06-04 10:02:35.000,drone_001,CRUISING,89.7,192.89,正常,光测,扇形,25318.2,24.6,23.9,机头
2026-06-04 10:02:35.000,drone_002,CRUISING,84.7,172.86,右侧引擎故障,雷达,扇形,30667.8,29.4,20.1,机中
2026-06-04 10:02:36.000,drone_001,CRUISING,89.6,205.73,正常,光测,扇形,26153.8,25.5,24.1,机头
2026-06-04 10:02:36.000,drone_002,CRUISING,84.6,171.74,右侧引擎故障,雷达,扇形,32326.8,29.4,21.9,机中
2026-06-04 10:02:37.000,drone_001,CRUISING,89.5,195.43,正常,光测,扇形,25061.0,26.2,21.1,机头
2026-06-04 10:02:37.000,drone_002,CRUISING,84.5,188.27,右侧引擎故障,雷达,扇形,32541.9,29.2,19.3,机中
2026-06-04 10:02:38.000,drone_001,CRUISING,89.5,199.79,正常,光测,扇形,26138.1,26.0,22.9,机头
2026-06-04 10:02:38.000,drone_002,CRUISING,84.5,187.37,右侧引擎故障,雷达,扇形,32043.8,32.2,22.3,机中
2026-06-04 10:02:39.000,drone_001,CRUISING,89.4,194.87,正常,光测,扇形,25104.5,25.6,23.1,机头
2026-06-04 10:02:39.000,drone_002,CRUISING,84.4,172.61,右侧引擎故障,雷达,扇形,30792.0,29.6,19.2,机中
2026-06-04 10:02:40.000,drone_001,CRUISING,89.3,208.9,正常,光测,扇形,25513.0,26.3,22.6,机头
2026-06-04 10:02:40.000,drone_002,CRUISING,84.3,178.67,右侧引擎故障,雷达,扇形,32355.2,30.1,18.7,机中
2026-06-04 10:02:41.000,drone_001,CRUISING,89.3,204.29,正常,光测,扇形,26114.4,25.4,23.8,机头
2026-06-04 10:02:41.000,drone_002,CRUISING,84.3,183.43,右侧引擎故障,雷达,扇形,31229.8,30.3,21.7,机中
2026-06-04 10:02:42.000,drone_001,CRUISING,89.2,202.96,被锁定,光测,扇形,24418.7,26.1,22.4,机头
2026-06-04 10:02:42.000,drone_002,CRUISING,84.2,188.85,右侧引擎故障,雷达,扇形,30480.1,32.0,20.8,机中
2026-06-04 10:02:43.000,drone_001,CRUISING,89.1,191.37,被锁定,光测,扇形,25191.0,24.4,23.7,机头
2026-06-04 10:02:43.000,drone_002,CRUISING,84.1,184.93,正常,雷达,扇形,31050.3,30.4,21.4,机中
2026-06-04 10:02:44.000,drone_001,CRUISING,89.1,203.42,被锁定,光测,扇形,25831.4,25.6,21.5,机头
2026-06-04 10:02:44.000,drone_002,CRUISING,84.1,179.99,正常,雷达,扇形,32422.7,30.8,21.0,机中
2026-06-04 10:02:45.000,drone_001,CRUISING,89.0,204.33,被锁定,光测,扇形,24939.3,23.4,22.1,机头
2026-06-04 10:02:45.000,drone_002,CRUISING,84.0,173.02,正常,雷达,扇形,29723.2,31.3,21.3,机中
2026-06-04 10:02:46.000,drone_001,CRUISING,88.9,195.44,被锁定,光测,扇形,26014.9,23.6,24.6,机头
2026-06-04 10:02:46.000,drone_002,CRUISING,83.9,175.92,正常,雷达,扇形,31112.1,32.5,20.3,机中
2026-06-04 10:02:47.000,drone_001,CRUISING,88.9,193.75,被锁定,光测,扇形,24473.3,25.4,22.3,机头
2026-06-04 10:02:47.000,drone_002,CRUISING,83.9,173.98,正常,雷达,扇形,32386.2,29.8,21.1,机中
2026-06-04 10:02:48.000,drone_001,CRUISING,88.8,201.53,正常,光测,扇形,24419.4,23.0,24.8,机头
2026-06-04 10:02:48.000,drone_002,CRUISING,83.8,176.26,正常,雷达,扇形,31819.3,31.0,21.9,机中
2026-06-04 10:02:49.000,drone_001,CRUISING,88.7,190.29,正常,光测,扇形,25839.8,25.6,21.0,机头
2026-06-04 10:02:49.000,drone_002,CRUISING,83.7,171.06,正常,雷达,扇形,31424.2,29.8,22.4,机中
2026-06-04 10:02:50.000,drone_001,CRUISING,88.7,194.58,正常,光测,扇形,26616.8,26.3,22.2,机头
2026-06-04 10:02:50.000,drone_002,CRUISING,83.7,173.19,正常,雷达,扇形,29622.6,31.2,21.2,机中
2026-06-04 10:02:51.000,drone_001,CRUISING,88.6,193.35,正常,光测,扇形,26011.2,25.4,23.4,机头
2026-06-04 10:02:51.000,drone_002,CRUISING,83.6,180.68,正常,雷达,扇形,30429.2,32.2,20.7,机中
2026-06-04 10:02:52.000,drone_001,CRUISING,88.5,206.76,正常,光测,扇形,26700.4,24.7,22.8,机头
2026-06-04 10:02:52.000,drone_002,CRUISING,83.5,183.69,正常,雷达,扇形,31491.6,29.8,21.8,机中
2026-06-04 10:02:53.000,drone_001,CRUISING,88.5,207.66,正常,光测,扇形,24786.9,26.0,24.3,机头
2026-06-04 10:02:53.000,drone_002,CRUISING,83.5,183.58,正常,雷达,扇形,30981.9,31.8,21.4,机中
2026-06-04 10:02:54.000,drone_001,CRUISING,88.4,191.42,正常,光测,扇形,24833.2,24.5,21.9,机头
2026-06-04 10:02:54.000,drone_002,CRUISING,83.4,184.19,正常,雷达,扇形,31832.4,30.5,21.6,机中
2026-06-04 10:02:55.000,drone_001,CRUISING,88.3,196.85,正常,光测,扇形,24643.2,22.9,22.7,机头
2026-06-04 10:02:55.000,drone_002,CRUISING,83.3,182.68,正常,雷达,扇形,32141.7,29.9,21.2,机中
2026-06-04 10:02:56.000,drone_001,CRUISING,88.3,196.13,正常,光测,扇形,24393.2,24.3,22.6,机头
2026-06-04 10:02:56.000,drone_002,CRUISING,83.3,177.56,正常,雷达,扇形,32268.9,29.7,21.7,机中
2026-06-04 10:02:57.000,drone_001,CRUISING,88.2,199.85,正常,光测,扇形,26387.2,24.0,24.2,机头
2026-06-04 10:02:57.000,drone_002,CRUISING,83.2,179.7,正常,雷达,扇形,29795.6,30.1,20.3,机中
2026-06-04 10:02:58.000,drone_001,CRUISING,88.1,197.44,正常,光测,扇形,24608.2,24.9,21.5,机头
2026-06-04 10:02:58.000,drone_002,CRUISING,83.1,185.35,正常,雷达,扇形,30153.2,33.1,20.5,机中
2026-06-04 10:02:59.000,drone_001,CRUISING,88.1,191.74,正常,光测,扇形,26404.8,25.8,21.5,机头
2026-06-04 10:02:59.000,drone_002,CRUISING,83.1,176.14,正常,雷达,扇形,31122.3,30.8,19.0,机中
2026-06-04 10:03:00.000,drone_001,CRUISING,88.0,208.41,正常,雷达,扇形,37897.2,46.8,14.8,机中
2026-06-04 10:03:00.000,drone_002,CRUISING,83.0,173.57,正常,雷达,扇形,32332.0,49.4,27.3,机中
2026-06-04 10:03:01.000,drone_001,CRUISING,87.9,202.3,正常,雷达,扇形,38742.5,48.0,14.0,机中
2026-06-04 10:03:01.000,drone_002,CRUISING,82.9,188.69,正常,雷达,扇形,33492.0,48.6,27.5,机中
2026-06-04 10:03:02.000,drone_001,CRUISING,87.9,206.03,正常,雷达,扇形,39674.9,46.5,16.9,机中
2026-06-04 10:03:02.000,drone_002,CRUISING,82.9,176.06,正常,雷达,扇形,33354.1,48.7,27.2,机中
2026-06-04 10:03:03.000,drone_001,CRUISING,87.8,208.66,正常,雷达,扇形,39135.7,48.7,15.1,机中
2026-06-04 10:03:03.000,drone_002,CRUISING,82.8,171.62,正常,雷达,扇形,33270.0,49.6,27.7,机中
2026-06-04 10:03:04.000,drone_001,CRUISING,87.7,191.24,正常,雷达,扇形,37399.2,48.4,14.4,机中
2026-06-04 10:03:04.000,drone_002,CRUISING,82.7,185.81,正常,雷达,扇形,30674.6,50.9,28.6,机中
2026-06-04 10:03:05.000,drone_001,CRUISING,87.7,207.91,正常,雷达,扇形,37984.0,48.8,14.9,机中
2026-06-04 10:03:05.000,drone_002,CRUISING,82.7,185.99,正常,雷达,扇形,30453.4,51.7,26.8,机中
2026-06-04 10:03:06.000,drone_001,CRUISING,87.6,193.29,正常,雷达,扇形,38885.1,49.6,15.2,机中
2026-06-04 10:03:06.000,drone_002,CRUISING,82.6,188.5,正常,雷达,扇形,31322.7,48.5,27.0,机中
2026-06-04 10:03:07.000,drone_001,CRUISING,87.5,192.37,正常,雷达,扇形,37600.1,46.3,16.2,机中
2026-06-04 10:03:07.000,drone_002,CRUISING,82.5,181.07,正常,雷达,扇形,33318.9,49.4,28.8,机中
2026-06-04 10:03:08.000,drone_001,CRUISING,87.5,194.53,正常,雷达,扇形,37747.8,48.3,15.2,机中
2026-06-04 10:03:08.000,drone_002,CRUISING,82.5,182.02,正常,雷达,扇形,32945.1,51.9,28.5,机中
2026-06-04 10:03:09.000,drone_001,CRUISING,87.4,206.47,正常,雷达,扇形,38546.1,47.2,17.5,机中
2026-06-04 10:03:09.000,drone_002,CRUISING,82.4,186.28,正常,雷达,扇形,32646.9,51.2,28.6,机中
2026-06-04 10:03:10.000,drone_001,CRUISING,87.3,198.35,正常,雷达,扇形,39140.9,49.8,16.4,机中
2026-06-04 10:03:10.000,drone_002,CRUISING,82.3,180.66,正常,雷达,扇形,30995.5,49.0,29.0,机中
2026-06-04 10:03:11.000,drone_001,CRUISING,87.3,203.16,正常,雷达,扇形,38298.9,46.7,14.4,机中
2026-06-04 10:03:11.000,drone_002,CRUISING,82.3,173.4,正常,雷达,扇形,33456.8,49.0,28.5,机中
2026-06-04 10:03:12.000,drone_001,CRUISING,87.2,203.55,正常,雷达,扇形,39600.3,49.3,14.4,机中
2026-06-04 10:03:12.000,drone_002,CRUISING,82.2,173.91,雷达故障,雷达,扇形,32366.8,49.3,28.0,机中
2026-06-04 10:03:13.000,drone_001,CRUISING,87.1,190.79,正常,雷达,扇形,36793.8,49.9,17.7,机中
2026-06-04 10:03:13.000,drone_002,CRUISING,82.1,175.82,雷达故障,雷达,扇形,30727.2,49.9,29.7,机中
2026-06-04 10:03:14.000,drone_001,CRUISING,87.1,208.77,正常,雷达,扇形,39179.4,46.9,15.0,机中
2026-06-04 10:03:14.000,drone_002,CRUISING,82.1,175.74,雷达故障,雷达,扇形,31071.4,50.0,28.7,机中
2026-06-04 10:03:15.000,drone_001,CRUISING,87.0,190.47,正常,雷达,扇形,40541.6,46.6,14.7,机中
2026-06-04 10:03:15.000,drone_002,CRUISING,82.0,188.16,雷达故障,雷达,扇形,31107.7,50.3,30.1,机中
2026-06-04 10:03:16.000,drone_001,CRUISING,86.9,195.5,正常,雷达,扇形,37819.9,49.6,15.3,机中
2026-06-04 10:03:16.000,drone_002,CRUISING,81.9,174.06,雷达故障,雷达,扇形,33057.4,49.7,28.8,机中
2026-06-04 10:03:17.000,drone_001,CRUISING,86.9,196.69,正常,雷达,扇形,38820.2,46.7,16.1,机中
2026-06-04 10:03:17.000,drone_002,CRUISING,81.9,177.72,雷达故障,雷达,扇形,32136.7,48.7,29.9,机中
2026-06-04 10:03:18.000,drone_001,CRUISING,86.8,202.83,正常,雷达,扇形,40198.7,49.6,15.0,机中
2026-06-04 10:03:18.000,drone_002,CRUISING,81.8,183.53,雷达故障,雷达,扇形,32206.3,50.9,29.6,机中
2026-06-04 10:03:19.000,drone_001,CRUISING,86.7,191.62,正常,雷达,扇形,37373.7,50.0,17.7,机中
2026-06-04 10:03:19.000,drone_002,CRUISING,81.7,176.64,雷达故障,雷达,扇形,32573.9,50.0,26.4,机中
2026-06-04 10:03:20.000,drone_001,HOVER,86.7,208.69,正常,雷达,扇形,39955.5,48.2,16.9,机中
2026-06-04 10:03:20.000,drone_002,CRUISING,81.7,171.23,雷达故障,雷达,扇形,33369.4,51.6,27.1,机中
2026-06-04 10:03:21.000,drone_001,CRUISING,86.6,198.58,正常,雷达,扇形,39743.9,46.9,16.6,机中
2026-06-04 10:03:21.000,drone_002,CRUISING,81.6,184.77,雷达故障,雷达,扇形,31514.4,49.1,26.4,机中
2026-06-04 10:03:22.000,drone_001,CRUISING,86.5,200.96,正常,雷达,扇形,37914.5,48.7,17.7,机中
2026-06-04 10:03:22.000,drone_002,CRUISING,81.5,176.6,雷达故障,雷达,扇形,33258.9,50.0,27.4,机中
2026-06-04 10:03:23.000,drone_001,CRUISING,86.5,203.96,正常,雷达,扇形,39835.2,48.7,16.5,机中
2026-06-04 10:03:23.000,drone_002,CRUISING,81.5,171.45,雷达故障,雷达,扇形,32771.9,52.1,27.3,机中
2026-06-04 10:03:24.000,drone_001,CRUISING,86.4,191.89,正常,雷达,扇形,40323.7,48.6,14.2,机中
2026-06-04 10:03:24.000,drone_002,CRUISING,81.4,173.21,雷达故障,雷达,扇形,33417.0,49.5,30.0,机中
2026-06-04 10:03:25.000,drone_001,CRUISING,86.3,202.14,正常,雷达,扇形,37699.2,46.4,15.1,机中
2026-06-04 10:03:25.000,drone_002,CRUISING,81.3,177.72,正常,雷达,扇形,31948.9,51.0,30.2,机中
2026-06-04 10:03:26.000,drone_001,CRUISING,86.3,192.57,正常,雷达,扇形,39453.0,48.8,16.8,机中
2026-06-04 10:03:26.000,drone_002,CRUISING,81.3,185.1,正常,雷达,扇形,31784.8,50.8,28.5,机中
2026-06-04 10:03:27.000,drone_001,CRUISING,86.2,191.72,正常,雷达,扇形,37177.4,48.4,16.0,机中
2026-06-04 10:03:27.000,drone_002,CRUISING,81.2,177.91,正常,雷达,扇形,31937.3,51.3,27.0,机中
2026-06-04 10:03:28.000,drone_001,CRUISING,86.1,199.32,正常,雷达,扇形,39485.1,48.2,15.2,机中
2026-06-04 10:03:28.000,drone_002,CRUISING,81.1,184.83,正常,雷达,扇形,30386.2,51.8,28.7,机中
2026-06-04 10:03:29.000,drone_001,CRUISING,86.1,197.56,正常,雷达,扇形,38082.4,48.0,14.5,机中
2026-06-04 10:03:29.000,drone_002,CRUISING,81.1,188.16,正常,雷达,扇形,32483.2,49.1,28.3,机中
2026-06-04 10:03:30.000,drone_001,CRUISING,86.0,202.04,正常,雷达,扇形,38322.9,47.4,14.3,机中
2026-06-04 10:03:30.000,drone_002,CRUISING,81.0,179.48,正常,雷达,扇形,32322.8,49.4,28.7,机中
2026-06-04 10:03:31.000,drone_001,CRUISING,85.9,197.93,正常,雷达,扇形,37324.4,46.6,15.5,机中
2026-06-04 10:03:31.000,drone_002,CRUISING,80.9,185.55,正常,雷达,扇形,32179.2,48.5,30.3,机中
2026-06-04 10:03:32.000,drone_001,CRUISING,85.9,203.45,正常,雷达,扇形,39902.9,49.8,13.9,机中
2026-06-04 10:03:32.000,drone_002,CRUISING,80.9,184.06,正常,雷达,扇形,31620.4,48.4,28.4,机中
2026-06-04 10:03:33.000,drone_001,CRUISING,85.8,206.41,正常,雷达,扇形,39044.9,47.4,17.0,机中
2026-06-04 10:03:33.000,drone_002,CRUISING,80.8,172.74,正常,雷达,扇形,31726.7,51.8,28.9,机中
2026-06-04 10:03:34.000,drone_001,CRUISING,85.7,191.19,正常,雷达,扇形,39724.9,48.1,14.7,机中
2026-06-04 10:03:34.000,drone_002,CRUISING,80.7,179.48,正常,雷达,扇形,31829.2,50.1,28.7,机中
2026-06-04 10:03:35.000,drone_001,CRUISING,85.7,192.91,正常,雷达,扇形,37009.2,46.3,16.1,机中
2026-06-04 10:03:35.000,drone_002,CRUISING,80.7,182.67,正常,雷达,扇形,31269.9,50.2,27.3,机中
2026-06-04 10:03:36.000,drone_001,CRUISING,85.6,194.92,正常,雷达,扇形,40598.9,48.7,17.6,机中
2026-06-04 10:03:36.000,drone_002,CRUISING,80.6,175.56,正常,雷达,扇形,33338.7,50.7,28.4,机中
2026-06-04 10:03:37.000,drone_001,CRUISING,85.5,196.31,正常,雷达,扇形,37686.1,46.4,14.5,机中
2026-06-04 10:03:37.000,drone_002,CRUISING,80.5,178.1,正常,雷达,扇形,31829.1,51.1,28.8,机中
2026-06-04 10:03:38.000,drone_001,CRUISING,85.5,198.19,正常,雷达,扇形,37469.2,49.2,15.1,机中
2026-06-04 10:03:38.000,drone_002,CRUISING,80.5,186.1,正常,雷达,扇形,31513.3,51.0,28.7,机中
2026-06-04 10:03:39.000,drone_001,CRUISING,85.4,192.66,正常,雷达,扇形,40443.2,49.5,17.4,机中
2026-06-04 10:03:39.000,drone_002,CRUISING,80.4,177.73,正常,雷达,扇形,31937.8,49.2,29.3,机中
2026-06-04 10:03:40.000,drone_001,CRUISING,85.3,194.2,正常,雷达,扇形,36866.6,47.4,16.9,机中
2026-06-04 10:03:40.000,drone_002,CRUISING,80.3,174.3,正常,雷达,扇形,31855.7,51.6,28.4,机中
2026-06-04 10:03:41.000,drone_001,CRUISING,85.3,195.76,右侧引擎故障,雷达,扇形,37874.6,48.9,13.9,机中
2026-06-04 10:03:41.000,drone_002,CRUISING,80.3,171.06,正常,雷达,扇形,33134.0,51.6,27.4,机中
2026-06-04 10:03:42.000,drone_001,CRUISING,85.2,198.59,右侧引擎故障,雷达,扇形,39671.4,49.7,16.1,机中
2026-06-04 10:03:42.000,drone_002,CRUISING,80.2,185.18,正常,雷达,扇形,32178.4,49.9,27.2,机中
2026-06-04 10:03:43.000,drone_001,CRUISING,85.1,198.01,右侧引擎故障,雷达,扇形,39911.4,46.1,16.4,机中
2026-06-04 10:03:43.000,drone_002,CRUISING,80.1,186.44,正常,雷达,扇形,32516.3,48.7,28.2,机中
